For fiscal 1990, analysts expect P&G's sales to continue to grow, with earnings climbing between 15% and 20%	Lynne Hyman, vice president of equity research for First Boston Corp., expects P&G to post net of about $4.20 a share, on a post-split basis	Instantiation
there's a good chance they'll do a bit better than that	But I'm recognizing	Contrast
Because of his remarkable success turning around P&G's international operations, analysts have high hopes for his tenure	If he does to the domestic operations what he did internationally this company will earn $6 or $7 a share in a few years	Instantiation
The Voting Rights Act of 1965 was enacted to keep the promise of the Fifteenth Amendment and enable Southern blacks to go to the polls, unhindered by literacy tests and other exclusionary devices	Twenty-five years later, the Voting Rights Act has been transformed by the courts and the Justice Department into a program of racial gerrymandering designed to increase the number of blacks and other minorities -- Hispanics, Asians and native Americans -- holding elective office	Contrast
In the 1980s, the Justice Department and lower federal courts that enforce the Voting Rights Act have required state legislatures and municipal governments to create the maximum number of "safe" minority election districts	The program has even been called upon to create "safe" white electoral districts in municipalities where whites are the minority	Conjunction
The new goal of the Voting Rights Act -- more minorities in political office -- is laudable	For the political process to work, all citizens, regardless of race, must feel represented	Cause
One essential indicator that they are is that members of minority groups get elected to public office with reasonable frequency	As is, blacks constitute 12% of the population, but fewer than 2% of elected leaders	Contrast
But racial gerrymandering is not the best way to accomplish that essential goal	It is a quick fix for a complex problem	Cause
Examples of the divisive effects of racial gerrymandering can be seen in two cities -- New York and Birmingham, Ala	When they reapportion their districts after the 1990 census, every other municipality and state in the country will face this issue	Contrast
when Congress first amended the Voting Rights Act to expand its reach beyond the Southern states	In 1972, the Justice Department required that the electoral map in the borough of Brooklyn be redrawn to concentrate black and Hispanic votes, despite protests that the new electoral boundaries would split a neighborhood of Hasidic Jews into two different districts	Asynchronous
This year, a commission appointed by the mayor to revise New York's system of government completed a new charter, expanding the City Council to 51 from 35 members	Sometime in 1991, as soon as the 1990 census becomes available, a redistricting panel will redraw the City Council district lines	Asynchronous
Sometime in 1991, as soon as the 1990 census becomes available, a redistricting panel will redraw the City Council district lines	the new district lines will be drawn to maximize the number of solidly minority districts	Conjunction
the new district lines will be drawn to maximize the number of solidly minority districts	Blacks and Hispanics currently make up 38% of the city's population and hold only 25% of the seats on the council	Conjunction
several members of New York's sitting City Council represent heterogeneous districts that bring together sizable black, Hispanic, and non-Hispanic white populations	In this connection, it is important to note that	Cause
To win their seats on the council, these political leaders have had to listen to all the voices in their district and devise public policies that would benefit all	Often they have found that the relevant issue is not race, but rather housing, crime prevention or education	Conjunction
In Birmingham, which is 57% black, whites are the minority	Insisting that they are protected by the Voting Rights Act, a group of whites brought a federal suit in 1987 to demand that the city abandon at-large voting for the nine member City Council and create nine electoral districts, including four safe white districts	Cause
Insisting that they are protected by the Voting Rights Act, a group of whites brought a federal suit in 1987 to demand that the city abandon at-large voting for the nine member City Council and create nine electoral districts, including four safe white districts	The white group argued that whites were not fully and fairly represented, because in city-wide elections only black candidates or white candidates who catered to "black interests" could win	Restatement
but in June the Justice Department approved a districting plan for Birmingham that carves out three white-majority districts and six black-majority districts	Richard Arrington, Birmingham's black mayor, lamented the consequences	Cause
Richard Arrington, Birmingham's black mayor, lamented the consequences	In the past, people who had to run for office had to moderate their views because they couldn't afford to offend blacks or whites," he said	Restatement
In the past, people who had to run for office had to moderate their views because they couldn't afford to offend blacks or whites	Now you go to districts, you're likely to get candidates whose views are more extreme, white and black, on racial issues	Contrast
that the electoral districts for Congress were too large and encompassed too many different economic interests	Two hundred years ago, critics of the new United States Constitution warned	Instantiation
But James Madison refuted that argument in one of the most celebrated political treatises ever written, No. 10 of the Federalist Papers	Madison explained that a representative's duty was to speak not for the narrow interests of one group but instead for the common good	Restatement
that a representative's duty was to speak not for the narrow interests of one group but instead for the common good	Madison explained	Cause
Madison's noble and unifying vision of the representative still can guide us	As long as we believe that all Americans, of every race and ethnic background, have common interests and can live together cooperatively, our political map should reflect our belief	Restatement
As long as we believe that all Americans, of every race and ethnic background, have common interests and can live together cooperatively, our political map should reflect our belief	Racial gerrymandering -- creating separate black and white districts -- says that we have discarded that belief in our ability to live together and govern ourselves as one people	Contrast
Such orders can have a wide-ranging impact on third parties who do business with the defendants, including clients, vendors, banks, investors, creditors, dependents, and others	Some highly publicized cases involving RICO TROs have been the subject of considerable criticism in the press	Conjunction
Some highly publicized cases involving RICO TROs have been the subject of considerable criticism in the press, because of a perception that pre-trial freezing of assets is tantamount to a seizure of property without due process	In order to ensure that the rights of all interested parties are protected, the Criminal Division has instituted the following requirements to control the use of TROs in RICO prosecutions	Cause
In order to ensure that the rights of all interested parties are protected, the Criminal Division has instituted the following requirements to control the use of TROs in RICO prosecutions	It should be noted that these requirements are in addition to any other existing requirements, such as review by the Asset Forfeiture Office	Conjunction
As part of the approval process for RICO prosecutions, the prosecutor must submit any proposed forfeiture TRO for review by the Organized Crime and Racketeering Section	The prosecutor must show that less-intrusive remedies (such as bonds) are not likely to preserve the assets for forfeiture in the event of a conviction	Restatement
In deciding whether forfeiture (and, hence, a TRO) is appropriate, the Section will consider the nature and severity of the offense	the government's policy is not to seek the fullest forfeiture permissible under the law where that forfeiture would be disproportionate to the defendant's crime	Cause
Since then, deliveries have slumped	GM's car sales dropped 24.8% in mid-October to 69,980, while truck sales fell 26% to 37,860	Restatement
GM's car sales dropped 24.8% in mid-October to 69,980, while truck sales fell 26% to 37,860	GM also had dismal results in the first 10 days of the month	Conjunction
All of the Big Three suffered in the just-ended period, however, with sales of all domestically made cars, including those built at Japanese-managed plants, falling 19% to 158,863 from a year earlier	The seasonal adjusted annual selling rate was six million vehicles, a small improvement from the 5.8 million rate of early October, but a big drop from the 7.1 million rate a year ago	Conjunction
but that may not be enough to prevent inventories from ballooning if sales don't improve	that domestic auto makers will have a 93-day supply of cars at the end of the year, even if car sales improve to a 6.5 million vehicle rate for the quarter	Conjunction
that domestic auto makers will have a 93-day supply of cars at the end of the year, even if car sales improve to a 6.5 million vehicle rate for the quarter	Industry analyst John H. Qualls, a vice president with Hill & Knowlton in St. Louis, forecasts	Conjunction
Ford Motor Co. reported a 21.2% drop in sales of domestic-made cars to 46,995 and a 24.2% drop in domestic trucks to 31,143	The sales are being dragged down by a glut of 1989 vehicles	Conjunction
The sales are being dragged down by a glut of 1989 vehicles	said Joel Pitcoff, a Ford analyst	Cause
Town & Country Ford in Charlotte, N.C., still needs to move about 850 1989 cars and trucks	Business had been fairly strong until Hurricane Hugo hit the area, but has been down since	Conjunction
Chrysler Corp. also hit the rocks in mid-October	The No. 3 U.S. auto maker had a 23.7% plunge in car sales to 22,336 and a 17.5% drop in truck sales to 22,925, which include its minivans and Jeeps	Restatement
Generally, a short seller expects a fall in a stock's price and aims to profit by selling borrowed shares that are to be replaced later	the short seller hopes the replacement shares bought later will cost less than those that were sold	Restatement
the short seller hopes the replacement shares bought later will cost less than those that were sold	Short interest can be a bad-expectations barometer for many stocks	Cause
Among 2,412 of the largest OTC issues, short interest rose to 196.8 million shares, from 185.7 million in 2,379 stocks in September	Big stocks with large short interest gains as of Oct. 13 included First Executive, Intel, Campeau and LIN Broadcasting	Restatement
Short interest in First Executive, an insurance issue, rose 55% to 3.8 million	Intel's short interest jumped 42%, while Campeau's increased 62%	List
Meritor Savings again had the dubious honor of being the OTC stock with the biggest short interest position on Nasdaq	Meritor has headed the list since May	Conjunction
Short selling isn't necessarily bad for the overall market	Shorted shares must eventually be replaced through buying	Cause
Two big stocks involved in takeover activity saw their short interest surge	Short interest in the American depositary receipts of Jaguar, the target of both Ford Motor and General Motors, more than doubled	Restatement
What defeated General Aoun was not only the weight of the Syrian army	The weight of Lebanon's history was also against him	Contrast
Like Lebanon, and however unfairly, Israel is regarded by the Arab world as a colonial aberration	Its best hope of acceptance by its neighbours lies in reaching a settlement with the Palestinians	Cause
Its best hope of acceptance by its neighbours lies in reaching a settlement with the Palestinians	Like Lebanon, Israel is being remade by demography	Cause
Like Lebanon, Israel is being remade by demography	In Greater Israel more than half the children under six are Muslims	Restatement
In Greater Israel more than half the children under six are Muslims	Within 25 years Jews will probably be the minority	Cause
By not choosing one of these options, Israelis will condemn themselves, as the Maronites did, to perpetual war with the Muslims in their midst	Unlike the Maronites, Israel's Jews will not let themselves become the weakest force in a system of private armies	Contrast
Unlike the Maronites, Israel's Jews will not let themselves become the weakest force in a system of private armies	Jerusalem will become Belfast before it becomes Beirut	Cause
In contrast, the industrial average recovered almost completely from its skid and closed down 0.1%	The New York Stock Exchange Composite was 0.4% lower for the day	Conjunction
MCI Communications, the most active issue, finished down 5/8 to 42 1/8	MCI traded as low as 41 3/8 during the session	Conjunction
Other active stocks included Jaguar, whose American depositary receipts added 1/8 to 11 1/4	Apple Computer improved 7/8 to 47 5/8	List
Apple Computer improved 7/8 to 47 5/8	Intel slipped 1/4 to 33 1/4	List
Mr. DaPuzzo also complained that the sharp swings in stock prices lately is scaring away retail and foreign investors	While Shearson doesn't do computer-guided program trading for its own account, the firm does execute orders for clients involved in the buying and selling of shares tied to movements in certain stock indexes	Contrast
The volatility inherent in program trading troubled other traders, too	They don't like the risks they are forced to assume when prices swing so drastically	Restatement
They don't like the risks they are forced to assume when prices swing so drastically	Market makers are supposed to keep supplies of stocks on hand to maintain orderly trading when imbalances occur	Restatement
That means that on days when prices are tumbling and sellers abound they must be willing to buy shares from sellers when no one else will	In such an environment, a market maker can absorb huge losses	Cause
But the recent volatility in stock prices caused by the program trading has made some market makers less willing to soak up the stocks that are for sale	they aren't comfortable carrying big positions in stocks because they realize prices can tumble quickly	Restatement
The situation makes it harder to buy and sell shares quickly, exacerbating the rise and fall in stock prices during program-dominated trading	It's making it tough for traders to make money	Restatement
It's making it tough for traders to make money	when sell programs kick in, many traders believe that "there's no sense in sticking your nose out because you're an instant loser	Conjunction
Ohio Casualty dropped 2 1/8 to 49 1/2	The company posted third-quarter earnings of 95 cents a share, down from $1.26 a year earlier	Conjunction
The company posted third-quarter earnings of 95 cents a share, down from $1.26 a year earlier	that losses from Hurricane Hugo reduced net income by 32 cents a share in the most recent quarter	Cause
XL/Datacomp slid 2 1/4 to 16 1/2 amid continuing concerns about the company's contract negotiations with International Business Machines	IBM is reviewing its entire business-partners program, and XL/Datacomp confirmed earlier this month that it was in talks with the company about possible modifications to its current IBM-remarketer contract	Restatement
Omni Capital Group surged 1 3/4 to 16 1/4	net rose to 38 cents a share in its fiscal-first quarter ended Sept. 30, from 35 cents a shares a year ago	Conjunction
We're happy, we guess, to receive confirmation of the Krasnoyarsk violation from the Soviets, five years after we started writing about it	Perhaps even the American apologists will now accede	Conjunction
Without question, something intriguing is going on in the policy chambers of the Politburo	the Soviet government has recognized it has a credibility problem	Cause
It's not enough	If the Soviets want to be believed, they need to start telling the truth about more than the totally obvious	Contrast
If the Soviets want to be believed, they need to start telling the truth about more than the totally obvious	Our own test of "glasnost's" authenticity would be a Soviet decision to open itself to a complete international examination of one of the most troubling mysteries in U.S.-Soviet relations -- the reported 1979 anthrax outbreak at a Soviet military facility in Sverdlovsk	Instantiation
The U.S. government has never waivered in its assessment of this incident as an accident at a biological weapons facility there	The Pentagon's recently issued "Soviet Military Power repeated the Sverdlovsk assessment	Cause
Since Mr. Shevardnadze did not address this topic before the Supreme Soviet, the Soviet Union's official position remains that the anthrax deaths were caused by tainted meat	We doubt this claim just as we doubted Mr. Shevardnadze's assurance last year that Krasnoyarsk didn't violate the ABM treaty	Contrast
And we certainly do not believe that Mr. Gorbachev or any of his emissaries yet deserve to have the West take their word for it	Sverdlovsk is a large gray cloud over glasnost and indeed over the legitimacy of the arms-control process itself	Cause
The U.S. government's Sverdlovsk complaint, as with Krasnoyarsk, is no mere political posturing	Biological weapons violations have figured little in political debate, and indeed have not been pressed vigorously enough by the U.S. government	Contrast
The Soviets should be willing to set in motion a process that would allow them to acknowledge that Sverdlovsk violated the 1972 agreement or, alternatively, that would give U.S. specialists reasonable confidence that this was a wholly civilian accident	Until that happens, glasnost cannot begin to deserve the kind of credibility Mr. Shevardnadze was bidding for with his confessions on Monday	Contrast
it made the offer within the past several weeks as part of an effort to improve shareholder value	Manville said	Conjunction
that the two are discussing the proposal but a decision hasn't been made	Manville and a spokeswoman for the trust said	Restatement
We are considering that offer along with all other alternatives	We need to look at how to maximize our cash flow to pay our beneficiaries	Restatement
and may soon face a cash crunch	As of June 30, it had settled about 15,000 of 81,000 claims filed and its unpaid claims totaled $136 million, a large portion of its $268 million in cash and marketable securities	Cause
As part of its offer, Manville said it requested changes in some covenants between it and the trust to allow Manville to "reflect a more typical corporate ownership and financial structure	A Manville spokesman wouldn't elaborate on the proposed changes	Contrast
The $2.25 billion value claimed by Northeast, based in Hartford, Conn., is the highest yet given to a bid	Some of the three other bidding groups are expected to increase their offers tomorrow	Contrast
Under the new Northeast Utilities plan, it would pay $1.65 billion in cash to creditors and assume $100 million in pollution control bonds	Secured creditors would recover both principal and interest, while unsecured creditors would receive only principal and interest accrued before PS of New Hampshire filed for Bankruptcy Code protection in January	Conjunction
The biggest change in Northeast's offer was in improvements made for equity holders who had been given short shrift previously	Assuming full operation of the Seabrook nuclear power plant equity holders would receive up to $500 million in cash, preferred stock and new 10-year Seabrook bonds	Restatement
Assuming full operation of the Seabrook nuclear power plant equity holders would receive up to $500 million in cash, preferred stock and new 10-year Seabrook bonds	Northeast's previous offer had proposed that equity holders receive just $165 million	Contrast
In addition, Northeast promised the State of New Hampshire that rate increases would be limited to 5.5% annually for seven years	Its previous proposal had conditioned rate limits on Seabrook operations and other contingencies	Contrast
The company has filed an internal reorganization plan it valued at $2.2 billion that would require 5.5% rate increases	That plan would leave existing preferred shareholders with at least a 41% stake and give common shareholders as little as 13%	Restatement
that would require rate increases of only 4.8% annually for seven years	The state of New Hampshire has favored that plan	Cause
Once again, the indomitable peasant holds Poland's future in his hands	Until his labor can produce a profit in this dying and distorted system, even Solidarity's sympathetic new government won't win him over	Restatement
Factory workers on strike knocked Poland's Communist bosses off balance last year	this year, it was the farmers who brought them down	Contrast
this year, it was the farmers who brought them down	In June, farmers held onto meat, milk and grain, waiting for July's usual state-directed price rises	Cause
The Communists froze prices instead	The farmers ran a boycott	Cause
The farmers ran a boycott, and meat disappeared from the shops	On Aug. 1, the state tore up its controls, and food prices leaped	Asynchronous
On Aug. 1, the state tore up its controls, and food prices leaped	Without buffer stocks, inflation exploded	Cause
But by the time Solidarity took office in September, the damage was done	Shortageflation," as economists have come to call it, had gone hyper	Cause
Shortageflation," as economists have come to call it, had gone hyper	The cost of raising a pig kept bounding ahead of the return for selling one	Instantiation
The cost of raising a pig kept bounding ahead of the return for selling one	The farmers stayed angry	Cause
The farmers stayed angry	They still are	Conjunction
At dawn on a cool day, hundreds travel to the private market in Radzymin, a town not far from Warsaw, hauling pigs, cattle and sacks of feed that the state's official buyers can't induce them to sell	Here, they are searching for a higher price	Cause
In a crush of trucks and horse carts on the trodden field, Andrzej Latowski wrestles a screeching, overweight hog into the trunk of a private butcher's Polish Fiat	Of course it's better to sell private," he says, as the butcher trundles away	Asynchronous
Of course it's better to sell private	Why should anybody want to sell to them	Restatement
The young farmer makes money on the few hogs he sells here	He won't for long	Contrast
because his old state sources of rye and potatoes are drying up	There's no feed	Restatement
There's no feed	You can't buy anything nowadays	Restatement
Like the others, it is loaded with rye, wheat and oats in sacks labeled "Asbestos.
Made in U.S.S.R	The farmer at the next truck shouts, "Wheat! It's nice	Synchrony
The farmer at the next truck shouts, "Wheat! It's nice! It won't be cheaper! We sell direct	A heavy, kerchiefed woman runs a handful through her fingers, and counts him out a pile of zlotys	Asynchronous
Country people breed pigs	They can't buy feed from the state	Contrast
They can't buy feed from the state	There isn't enough	Cause
There isn't enough	Some state middlemen come to buy from me	Conjunction
I sell -- a little	I am waiting	Cause
I am waiting	I have plenty more at home	Conjunction
On this morning, he doesn't sell much in Radzymin, either	At closing time, farmers cart out most of what they carted in	Restatement
At closing time, farmers cart out most of what they carted in	A private market like this just isn't big enough to absorb all that business	Cause
The hulk of Stalinism, it seems, will not quickly crumble away	State monopolies will keep on stifling trade, "free" prices or not, until something else replaces them	Restatement
State monopolies will keep on stifling trade, "free" prices or not, until something else replaces them	Polish agriculture will need a whole private network of procurement, processing and distribution -- plus a new manufacturing industry to supply it with tractors, pesticides, fertilizers and feed	Restatement
The Communists spent 40 years working to ensure that no such capitalistic structures ever arose here	Building them now will require undergirding from the West, and removal of political deadwood, a job that Solidarity has barely started	Cause
We are dealing with real entrepreneurs	There are a lot of them	Conjunction
Polish peasants, spurning the collectivizers, were once a source of shame to orthodox Communists	Now, among Communist reformers, they are objects of envy	Contrast
Now, among Communist reformers, they are objects of envy	Food is the reformer's top priority, the key to popular support	Cause
As the Chinese have shown and the Soviets are learning, family farms thrive where collectives fail	Ownership, it seems, is the best fertilizer	Cause
Ownership, it seems, is the best fertilizer	The Poles have had it all along	Conjunction
On it, a quarter of the country's 39 million people produce three-quarters of its grain, beef, eggs and milk, and nine-tenths of its fruit, vegetables and potatoes	Like the Roman Catholic Church, the Polish peasant is a pillar of the nation	Cause
Like the Roman Catholic Church, the Polish peasant is a pillar of the nation	Try as they might, the Communists could neither replace nor break him	Restatement
Czeslaw Pyszkiewicz owns 30 acres in 14 scattered scraps	He grows rye and potatoes for a few hens, five cows and 25 piglets	Conjunction
Until 1963, it was good soil	Then the state put in a reservoir to supply the area with drinking water	Contrast
Then the state put in a reservoir to supply the area with drinking water	Farmers lay down before the bulldozers	Contrast
Farmers lay down before the bulldozers	Their protest was ignored	Contrast
Mr Pyszkiewicz smiles and his brow furrows	He expected as much	Cause
In his lifetime, 47 years, the Communists brought electricity to his village and piped in drinking water from the reservoir	No phones	Contrast
No phones	No gas	List
No phones.
No gas	We wanted them to build a road here	List
to build a road here	They started, and then abandoned it	Conjunction
No phones.
No gas. "We wanted them to build a road here," he says. "They started, and then abandoned it	A tractor, his only mechanized equipment, stands in front of the pigsty	List
It's Russian	Good for nothing	Restatement
Good for nothing	Parts are a tragedy	List
Parts are a tragedy	Even if I had a lot of money, I couldn't buy what I need	Conjunction
The farmer can say the same for coal, cement, saw blades	In Poland, only 4% of all investment goes toward making things farmers want	Cause
In Poland, only 4% of all investment goes toward making things farmers want	in the West, it is closer to 20%	Contrast
The few big state farms take first crack at what does get made	They use 60% more fertilizer per acre, twice the high-grade feed	Conjunction
There is a lot of waste	A private farmer never wastes anything	Contrast
But it never did let up on the pressure	Until recently, a farmer with no heir had to will the state his land to collect his pension	Instantiation
Until recently, a farmer with no heir had to will the state his land to collect his pension	The pension's size still depends on how much produce he sells the state	Conjunction
The pension's size still depends on how much produce he sells the state	His allotment of materials also did	Asynchronous
Yet the state alone sells seeds and machines	When supplies are short, it often hands them over only in exchange for milk or grain	Cause
A private farmer in Poland is free to buy and sell land, hire help, decide what to grow and how to grow it	He is free to invest in chickens, and to fail for lack of chicken wire	Conjunction
He is free to invest in chickens, and to fail for lack of chicken wire	He has plenty of freedom -- but no choices	Restatement
I'm on my own land	I don't have to listen to what anybody tells me to do	Cause
By starving the peasant, the Communists have starved Poland	Villages like Zalubice exist in a desert of poor schools and few doctors	Instantiation
Villages like Zalubice exist in a desert of poor schools and few doctors	Farm income is 15% below the average	Conjunction
Farm income is 15% below the average	The young leave, especially girls who won't milk cows by hand	Conjunction
Farm income is 15% below the average.
The young leave, especially girls who won't milk cows by hand	Some men stay, their best friend a bottle of vodka, but two million acres have gone fallow	Cause
but two million acres have gone fallow	Without machines, good farms can't get bigger	Conjunction
So the potato crop, once 47 million tons, is down to 35 million	Meat consumption is at 1979's level, pork production at 1973's, milk output at 1960's	Conjunction
If a food crisis undid the Communists, a food revolution will make Solidarity	The potential is displayed along every road into Warsaw: row upon row of greenhouses, stretching out behind modern mansions that trumpet their owners' wealth	Conjunction
The potential is displayed along every road into Warsaw: row upon row of greenhouses, stretching out behind modern mansions that trumpet their owners' wealth	Vegetables are abundant and full of flavor in Poland, the pickles and sauerkraut sublime, the state monopolies long broken	Conjunction
A private challenge to the monolithic tractor industry will take more time and money than Poland can spare	Poland makes no machinery for a plant on that scale	Cause
Poland makes no machinery for a plant on that scale	Solidarity wants it from the West	Cause
Solidarity wants it from the West	The World Bank will be brought in to help us destroy the old system	Restatement
Felix Siemienas is destroying it now	He packs pork	Restatement
A law went on the books in January that let him smoke bacon without breeding pigs	He cashed in	Cause
He cashed in	Poland is short on enterprises, not enterprise	Restatement
I hire transportation, and my customers have fresh cold cuts every day	I don't subsidize anyone	Conjunction
I don't subsidize anyone	Everyone around me lives well	Cause
Yes, my prices are high	If nobody buys, I bring my prices down	Contrast
If nobody buys, I bring my prices down	That's the rule	Restatement
That's the rule	That's the market	Restatement
Mr. Siemienas is making a fortune	He has bought some trendy Western clothes, and a green Mercedes with an American flag in the window	Cause
But the meat-processing machines he picked up are 50 years old	I don't want expensive machines	Cause
I don't want expensive machines	If the situation changes, I'll get stuck with them	Cause
That's politics	By taking power in a deal with the Peasant Party's onetime Communist stooges, Solidarity has spooked the rural entrepreneur	Restatement
By taking power in a deal with the Peasant Party's onetime Communist stooges, Solidarity has spooked the rural entrepreneur	Rural Solidarity objected, to no avail, when Solidarity leader Lech Walesa accepted the Peasants' support	Instantiation
We know how to get from capitalism to socialism	We don't know how to get from socialism to capitalism	Contrast
Many people in Poland hope this government will break down	That's what the naczelnik counts on	Conjunction
He is our most dangerous enemy	Every time he sees me, he gets very nervous	Contrast
The farmer barges into the naczelnik's office	A thin man in a gray suit looks up from a newspaper	Asynchronous
A thin man in a gray suit looks up from a newspaper	Mr. Niciporuk sits	Asynchronous
Mr. Niciporuk sits	Anatol Pawlowski's leg begins jiggling beneath his desk	Synchrony
Solidarity doesn't care for the good of this region	They want to turn everything upside down in a week	Contrast
They want to turn everything upside down in a week	Mr. Niciporuk here wants 60 acres used at the moment by a state farm	Instantiation
Mr. Niciporuk here wants 60 acres used at the moment by a state farm	He can't guarantee that he can use it any better	Contrast
Big business," Mr. Pawlowski snorts in English	The farmer stands to go	Asynchronous
I care very much for this post	Eight years I've had it	Cause
Eight years I've had it	A cultural center has been built, shops	Synchrony
A cultural center has been built, shops	Suddenly, I am not a comfortable man for Solidarity	Contrast
Suddenly, I am not a comfortable man for Solidarity	I have accomplished too much	Cause
I have accomplished too much	They want to do more	Contrast
They want to do more	I wish them all the best	Cause
and the issue forced a confrontation between the Appropriations Committee leadership and Budget Committee Chairman Leon Panetta, whose California district was at the center of the earthquake last week	Going to the well of the chamber, Mr. Panetta demanded the costs be fully counted	Restatement
Going to the well of the chamber, Mr. Panetta demanded the costs be fully counted	His prominent role put him in the awkward position of challenging the very committee members on whom his state will be most dependent in the months ahead	Contrast
We do not come to this House asking for any handout	We do not intend to hide these costs from the American people	Conjunction
But the appropriations set in motion spending that adds to an already grim budget picture for fiscal 1991	Within the appropriations process, the situation is even more difficult	Conjunction
and this urgency has contributed to the speed -- and, critics say, mistakes -- that have accompanied the package of disaster assistance	The hastily drafted measure could hurt California by requiring it to put up more matching funds for emergency highway assistance than otherwise would be required	Instantiation
but both the White House and Congress appear most anxious to speed final approval before tonight's deadline	Administration pressure discourages any effort to add to total funding	Restatement
and making severe cuts from Pentagon requests for installations abroad	An estimated $25.8 million is allocated to continue work in Oman	Contrast
Closer to home, the negotiators were more generous	An estimated $38.9 million was set aside for military installations in the home state of North Carolina Rep. W.G. Hefner, the House chairman	Instantiation
but equally striking is the dominance of Alaska, Pennsylvania and West Virginia because of their power elsewhere in the appropriations process	Senate Appropriations Committee Chairman Robert Byrd (D., W.Va.) even added report language listing $49.4 million in projects he wants in the budget next year	Conjunction
This would be a second round of cuts by Mobil	Mobil's latest move could signal the beginning of further reductions by other oil companies in their domestic oil-producing operations	Conjunction
In yesterday's third-quarter earnings report, the company alluded to a $40 million provision for restructuring costs involving U.S. exploration and production operations	The report says that "the restructuring will take place over a two-year period and will principally involve the transfer and termination of employees in our U.S. operations	Restatement
that Mobil is reducing its U.S. work force because of declining U.S. output	Individuals familiar with Mobil's strategy say	Restatement
Industrywide, oil production in this country fell by 500,000 barrels a day to 7.7 million barrels in the first eight months of this year	Daily output is expected to decline by at least another 500,000 barrels next year	Conjunction
Some Mobil executives were dismayed that a reference to the cutbacks was included in the earnings report before workers were notified	One Mobil executive said that the $40 million charge related to the action indicates "a substantial" number of people will be involved	Instantiation
that the $40 million charge related to the action indicates "a substantial" number of people will be involved	One Mobil executive said	Restatement
Needless to say, he was talking about RICO	that the law currently holds too many incentives for abuse by prosecutors	Cause
that Justice's prosecutions of Drexel Burnham Lambert, Michael Milken and Princeton/Newport violated notions of fundamental fairness	They strongly suggest	Cause
Justice is attempting to avoid a replay of these tactics	This amounts to an extraordinary repudiation of the tenure of New York mayoral candidate and former U.S. Attorney Rudolph Giuliani	Conjunction
The new guidelines limit the pretrial forfeitures of assets of RICOed defendants and their investors, clients, bankers and others	This follows earlier new guidelines from the Tax Division prohibiting Princeton/Newport-like tax cases from masquerading as RICO cases	Conjunction
that pre-trial freezing of assets is tantamount to a seizure of property without due process	a perception	Cause
These changes come a tad late for Princeton/Newport, the first RICOed securities firm	It was forced into liquidation before trial when investors yanked their funds after the government demanded a huge pre-trial asset forfeiture	Cause
when investors yanked their funds after the government demanded a huge pre-trial asset forfeiture	Princeton/Newport investors, including McKinsey & Co. and the Harvard endowment, made the rational decision to withdraw their money	Conjunction
Princeton/Newport investors, including McKinsey & Co. and the Harvard endowment, made the rational decision to withdraw their money	for the firm, the liquidation was sentence first, verdict later	Contrast
for the firm, the liquidation was sentence first, verdict later	Prosecutors wanted $23.8 million in forfeiture for alleged tax fraud of some $400,000	Restatement
So two cheers for the new rules	Justice has finally recognized its employees' abuses, thanks largely to the demands for reform by former U.S. attorney in Washington Joseph diGenova, who wants to salvage RICO for real criminals	Cause
But prosecutorial guidelines are effective only if someone at Justice is willing and able to supervise hyperactive prosecutors	Judge Sentelle, of the appeals court in Washington, made this point at a Cato Institute conference last week in a remarkable speech titled, "RICO: The Monster That Ate Jurisprudence	Conjunction
Judge Sentelle, of the appeals court in Washington, made this point at a Cato Institute conference last week in a remarkable speech titled, "RICO: The Monster That Ate Jurisprudence	He said ours is supposed to be "a government of laws not of men," and yet RICO defenders "tell us that we should rely on prosecutorial discretion to protect against overbreadth of RICO	Restatement
and yet RICO defenders "tell us that we should rely on prosecutorial discretion to protect against overbreadth of RICO	He said	Cause
Justice should review these cases to see what other prosecutorial abuses may have occurred	We suspect that Justice will some day agree that only the complete repeal of RICO can guarantee an end to injustices in its name	Conjunction
Teddy Z" was boosted by favorable reviews and a network-wide promotional tie-in contest with K mart Corp	It was promoted on cable services, including MTV, Nick at Night and VH-1, and premiered as the No. 22-rated show for the week	Conjunction
But five weeks after the premiere, the series has floundered	In figures released yesterday by A.C. Nielsen Co. "Teddy Z was in 37th place	Restatement
In figures released yesterday by A.C. Nielsen Co. "Teddy Z was in 37th place	Worse, every week it suffers audience drop-off from "Murphy Brown" and viewership on CBS picks up again once "Teddy Z" is over and is followed by "Designing Women	Contrast
The opening credits are being redone to make Teddy's situation clear to viewers who have not been with us since the beginning	Those viewers find the show confusing	Cause
that saw investors shifting assets from stocks to Treasury bonds	At its strongest, the Treasury's benchmark 30-year bond rose more than a point, or more than $10 for each $1,000 face amount	Restatement
the combination of a second consecutive decline in monthly durable-goods orders and lackluster mid-October auto sales helped prop up the Treasury market	But analysts said	Cause
reports like those yesterday help build the case for lower rates	Now bond investors are looking toward next week's report from national purchasing managers and the government's October employment report as potentially prompting the Fed to lower rates	Cause
But as stock prices recovered some of the early losses, so did the U.S. currency	the dollar ended down only modestly	Cause
Bond prices rose	The Treasury's benchmark 30-year bond gained nearly half a point, or about $5 for each $1,000 face amount	Restatement
The Treasury's benchmark 30-year bond gained nearly half a point, or about $5 for each $1,000 face amount	The yield on the issue slipped to 7.89%	Conjunction
